,word,S_Prob,NS_Prob,Ratio,Info_Gain,label
4697,hotel,0.000442,0.000161,2.745342,1.2040972668661938,ham
244,kept,0.000442,0.000161,2.745342,1.2040972668661938,ham
4017,chase,0.000442,0.000161,2.745342,1.2040972668661938,ham
5164,SURPRISE,0.000442,0.000161,2.745342,1.2040972668661938,ham
3831,correct,0.000442,0.000161,2.745342,1.2040972668661938,ham
2225,west,0.000442,0.000161,2.745342,1.2040972668661938,ham
1424,weekend,0.001325,0.00048300000000000003,2.743271,1.2022898490713831,ham
636,download,0.000883,0.000322,2.742236,1.201386830970124,ham
6817,news,0.000883,0.000322,2.742236,1.201386830970124,ham
1612,gist,0.000883,0.000322,2.742236,1.201386830970124,ham
1014,call,0.026637,0.009939,2.6800479999999998,1.1474426447890798,ham
765,num,0.005004,0.001891,2.646219,1.1183603778493558,ham
6406,act,0.010006999999999999,0.003782,2.645955,1.1181341566187275,ham
4904,waiting,0.002943,0.001127,2.611358,1.088587447272782,ham
4421,plus,0.000736,0.00028199999999999997,2.609929,1.0873713081880831,ham
5502,arts,0.000736,0.00028199999999999997,2.609929,1.0873713081880831,ham
3218,came,0.002796,0.001086,2.574586,1.0574015307106217,ham
7191,important,0.00103,0.00040199999999999996,2.562189,1.0469390254363158,ham
3876,cha,0.009272,0.003621,2.560619,1.0456158725194613,ham
5377,wee,0.009566,0.003742,2.556387,1.0420513420235062,ham
6030,per,0.010006999999999999,0.003943,2.5379150000000004,1.02652842967124,ham
4134,join,0.0016190000000000002,0.000644,2.513975,1.0064974307618495,ham
2970,try,0.006328,0.002535,2.496252,0.9917320275703198,ham
1979,load,0.002208,0.0008849999999999999,2.494915,0.9906203567498368,ham
3008,cal,0.027226,0.010945,2.487529,0.9844847566696692,ham
957,heap,0.000589,0.000241,2.4439830000000002,0.9485053559374008,ham
4487,Great,0.000589,0.000241,2.4439830000000002,0.9485053559374008,ham
7434,Check,0.000589,0.000241,2.4439830000000002,0.9485053559374008,ham
4791,EVE,0.000883,0.000362,2.4392270000000003,0.9445960674788014,ham
3097,rip,0.001766,0.000724,2.4392270000000003,0.9445960674788014,ham
6756,hot,0.00206,0.0008449999999999999,2.43787,0.9434813925678596,ham
4653,ending,0.001472,0.000604,2.437086,0.9428375441831344,ham
1094,informed,0.000294,0.000121,2.429752,0.9368199149527804,ham
6302,quality,0.000294,0.000121,2.429752,0.9368199149527804,ham
575,among,0.000294,0.000121,2.429752,0.9368199149527804,ham
5315,sale,0.000294,0.000121,2.429752,0.9368199149527804,ham
3422,straight,0.000294,0.000121,2.429752,0.9368199149527804,ham
5350,Sar,0.000294,0.000121,2.429752,0.9368199149527804,ham
4676,Try,0.000294,0.000121,2.429752,0.9368199149527804,ham
3558,blow,0.000294,0.000121,2.429752,0.9368199149527804,ham
6916,Sat,0.000294,0.000121,2.429752,0.9368199149527804,ham
3166,Book,0.000294,0.000121,2.429752,0.9368199149527804,ham
4815,darling,0.000294,0.000121,2.429752,0.9368199149527804,ham
2425,noun,0.000294,0.000121,2.429752,0.9368199149527804,ham
2245,unable,0.000294,0.000121,2.429752,0.9368199149527804,ham
101,dogg,0.000294,0.000121,2.429752,0.9368199149527804,ham
2126,tells,0.000294,0.000121,2.429752,0.9368199149527804,ham
2215,lines,0.000294,0.000121,2.429752,0.9368199149527804,ham
4966,ard,0.009419,0.0039030000000000002,2.413272,0.9233330081141492,ham
1919,play,0.002943,0.001247,2.360064,0.8801239886013592,ham
6358,ali,0.003974,0.0016899999999999999,2.351479,0.8732008093295133,ham
6111,word,0.002502,0.001086,2.303867,0.8350536521586546,ham
5424,tom,0.0072109999999999995,0.003139,2.297228,0.8297681747259059,ham
7271,log,0.001472,0.000644,2.285714,0.8206213565191275,ham
5443,REAL,0.000736,0.000322,2.285714,0.8206213565191275,ham
1188,Enjoy,0.000736,0.000322,2.285714,0.8206213565191275,ham
887,waitin,0.002943,0.001288,2.284938,0.8200058002301643,ham
7890,hon,0.006917,0.003058,2.261936,0.8018117805532369,ham
4867,Dear,0.002355,0.001046,2.251434,0.7935386721851195,ham
6342,phone,0.005887,0.0026149999999999997,2.251243,0.7933884057466337,ham
7184,nte,0.007653,0.0034200000000000003,2.237719,0.7827665241756246,ham
2024,rent,0.0032380000000000004,0.001449,2.234645,0.7803571180724884,ham
49,message,0.003826,0.00173,2.211561,0.7623226942373083,ham
6419,sport,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
4950,GOIN,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
3023,RISE,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
6103,Would,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
7582,Sim,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
1991,remove,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
574,result,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
3230,Start,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
1481,Press,0.000442,0.00020099999999999998,2.199005,0.7525571619654031,ham
2662,luck,0.000883,0.00040199999999999996,2.1965169999999996,0.7506257899616338,ham
3972,ive,0.014421999999999999,0.0067599999999999995,2.133432,0.7020672529370946,ham
5225,please,0.003091,0.001449,2.133195,0.7018863391853822,ham
6638,iti,0.005887,0.0027760000000000003,2.120677,0.6923470188517511,ham
7045,girls,0.000589,0.00028199999999999997,2.088652,0.6680889406512593,ham
4202,lick,0.000589,0.00028199999999999997,2.088652,0.6680889406512593,ham
7299,mas,0.001913,0.000925,2.068108,0.6526394896710019,ham
4230,mess,0.003826,0.0018510000000000002,2.066991,0.6518020184824873,ham
2383,men,0.005151,0.002495,2.0645290000000003,0.6499570589066949,ham
2910,invite,0.000736,0.000362,2.0331490000000003,0.6265539154896113,ham
927,trying,0.002208,0.001086,2.0331490000000003,0.6265539154896113,ham
3239,details,0.00103,0.000523,1.969407,0.5796663492035689,ham
1069,tryin,0.002208,0.001127,1.959184,0.5722291083872652,ham
7881,ages,0.0011769999999999999,0.000604,1.948675,0.5646079516547436,ham
7538,See,0.001472,0.0007650000000000001,1.9241830000000002,0.5469420394553585,ham
4394,tor,0.003974,0.002133,1.863104,0.5034798186953933,ham
5665,every,0.004857,0.0026149999999999997,1.857361,0.4994375418880142,ham
2493,response,0.000147,8e-05,1.8375,0.4855177515020772,ham
8073,regular,0.000147,8e-05,1.8375,0.4855177515020772,ham
8066,Sir,0.000147,8e-05,1.8375,0.4855177515020772,ham
227,none,0.000147,8e-05,1.8375,0.4855177515020772,ham
2735,died,0.000147,8e-05,1.8375,0.4855177515020772,ham
3199,booking,0.000147,8e-05,1.8375,0.4855177515020772,ham
4775,female,0.000147,8e-05,1.8375,0.4855177515020772,ham
505,login,0.000147,8e-05,1.8375,0.4855177515020772,ham
2779,stick,0.000147,8e-05,1.8375,0.4855177515020772,ham
5614,Que,0.000147,8e-05,1.8375,0.4855177515020772,ham
6489,kills,0.000147,8e-05,1.8375,0.4855177515020772,ham
4214,Woo,0.000147,8e-05,1.8375,0.4855177515020772,ham
5017,Tomorrow,0.000147,8e-05,1.8375,0.4855177515020772,ham
1818,broad,0.000147,8e-05,1.8375,0.4855177515020772,ham
5570,dial,0.000147,8e-05,1.8375,0.4855177515020772,ham
303,woman,0.000147,8e-05,1.8375,0.4855177515020772,ham
981,booty,0.000147,8e-05,1.8375,0.4855177515020772,ham
7075,moved,0.000147,8e-05,1.8375,0.4855177515020772,ham
68,Single,0.000147,8e-05,1.8375,0.4855177515020772,ham
205,World,0.000147,8e-05,1.8375,0.4855177515020772,ham
4161,instantly,0.000147,8e-05,1.8375,0.4855177515020772,ham
1296,shot,0.000147,8e-05,1.8375,0.4855177515020772,ham
3193,nearly,0.000147,8e-05,1.8375,0.4855177515020772,ham
5937,wedding,0.000147,8e-05,1.8375,0.4855177515020772,ham
5218,Feb,0.000147,8e-05,1.8375,0.4855177515020772,ham
104,TAKE,0.000147,8e-05,1.8375,0.4855177515020772,ham
6187,living,0.000147,8e-05,1.8375,0.4855177515020772,ham
2139,EAT,0.000147,8e-05,1.8375,0.4855177515020772,ham
7470,simply,0.000147,8e-05,1.8375,0.4855177515020772,ham
866,Uni,0.000147,8e-05,1.8375,0.4855177515020772,ham
4956,career,0.000147,8e-05,1.8375,0.4855177515020772,ham
1256,hurry,0.000147,8e-05,1.8375,0.4855177515020772,ham
3479,perfect,0.000147,8e-05,1.8375,0.4855177515020772,ham
7475,various,0.000147,8e-05,1.8375,0.4855177515020772,ham
4355,sian,0.000147,8e-05,1.8375,0.4855177515020772,ham
1995,potential,0.000147,8e-05,1.8375,0.4855177515020772,ham
4383,INDIA,0.000147,8e-05,1.8375,0.4855177515020772,ham
706,responding,0.000147,8e-05,1.8375,0.4855177515020772,ham
7868,smash,0.000147,8e-05,1.8375,0.4855177515020772,ham
3969,Head,0.000147,8e-05,1.8375,0.4855177515020772,ham
7664,flower,0.000147,8e-05,1.8375,0.4855177515020772,ham
1635,HARD,0.000147,8e-05,1.8375,0.4855177515020772,ham
7209,Normal,0.000147,8e-05,1.8375,0.4855177515020772,ham
6653,TOMORROW,0.000147,8e-05,1.8375,0.4855177515020772,ham
5479,Black,0.000147,8e-05,1.8375,0.4855177515020772,ham
6767,continue,0.000147,8e-05,1.8375,0.4855177515020772,ham
7642,LIFE,0.000147,8e-05,1.8375,0.4855177515020772,ham
7179,tip,0.000147,8e-05,1.8375,0.4855177515020772,ham
499,dates,0.000147,8e-05,1.8375,0.4855177515020772,ham
4579,bye,0.000147,8e-05,1.8375,0.4855177515020772,ham
1164,King,0.000147,8e-05,1.8375,0.4855177515020772,ham
2977,borin,0.000147,8e-05,1.8375,0.4855177515020772,ham
7911,nap,0.000147,8e-05,1.8375,0.4855177515020772,ham
7140,DONT,0.000147,8e-05,1.8375,0.4855177515020772,ham
5378,brought,0.000147,8e-05,1.8375,0.4855177515020772,ham
442,four,0.000147,8e-05,1.8375,0.4855177515020772,ham
7412,Need,0.000442,0.000241,1.834025,0.4830918160858913,ham
1607,limit,0.000442,0.000241,1.834025,0.4830918160858913,ham
6076,mite,0.000442,0.000241,1.834025,0.4830918160858913,ham
1065,bill,0.000736,0.00040199999999999996,1.830846,0.4808750258738459,ham
2289,pass,0.001325,0.000724,1.83011,0.480362137655319,ham
4303,END,0.00103,0.000563,1.8294849999999998,0.4799267017117648,ham
1535,speak,0.000883,0.00048300000000000003,1.828157,0.4790017952988688,ham
2186,ese,0.001766,0.0009660000000000001,1.828157,0.4790017952988688,ham
5598,low,0.002649,0.001449,1.828157,0.4790017952988688,ham
5910,den,0.002943,0.00161,1.82795,0.4788576646385129,ham
6903,alls,0.0011769999999999999,0.000644,1.8276400000000002,0.4786418358289454,ham
6347,recently,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3481,TODAY,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
846,nos,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
167,EVER,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3342,balance,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
5554,Mon,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3163,msgs,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
6255,arrange,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
6746,rough,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
785,warm,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3248,non,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
2755,issue,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3665,lower,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
616,Dat,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3051,added,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3774,lion,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
8060,starts,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
3934,joined,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
6171,wiv,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
2179,lead,0.000294,0.000161,1.8260869999999998,0.4775609469473418,ham
6702,wait,0.0057399999999999994,0.0032189999999999996,1.783162,0.4479138903014162,ham
5600,Thanks,0.001913,0.001086,1.76151,0.4331290853852773,ham
2572,looking,0.001325,0.0007650000000000001,1.7320259999999998,0.4131824354504213,ham
7792,detail,0.00103,0.000604,1.705298,0.39528855850629707,ham
3448,inner,0.001766,0.001046,1.688337,0.3840276789470995,ham
470,name,0.001472,0.0008849999999999999,1.6632770000000001,0.3675253071949613,ham
2933,address,0.000589,0.000362,1.6270719999999999,0.34397403842664914,ham
7004,tis,0.000589,0.000362,1.6270719999999999,0.34397403842664914,ham
3626,loads,0.000589,0.000362,1.6270719999999999,0.34397403842664914,ham
4580,fun,0.0016190000000000002,0.001006,1.609344,0.332569143505522,ham
5700,ears,0.00103,0.000644,1.599379,0.3261955692118105,ham
7661,lookin,0.001472,0.000925,1.591351,0.3210804962277367,ham
7722,med,0.001913,0.001207,1.5849209999999998,0.31699627676663783,ham
1350,via,0.000442,0.00028199999999999997,1.567376,0.3059097777237805,ham
7824,box,0.000442,0.00028199999999999997,1.567376,0.3059097777237805,ham
6881,easy,0.000442,0.00028199999999999997,1.567376,0.3059097777237805,ham
5316,choose,0.000442,0.00028199999999999997,1.567376,0.3059097777237805,ham
6596,film,0.000442,0.00028199999999999997,1.567376,0.3059097777237805,ham
7740,send,0.006917,0.004425999999999999,1.562811,0.3030391477029744,ham
6782,imp,0.00206,0.001328,1.551205,0.2957670100796802,ham
4412,special,0.001913,0.001247,1.534082,0.2851069524250953,ham
6918,port,0.002208,0.001449,1.52381,0.2787518117620909,ham
143,hours,0.000736,0.00048300000000000003,1.52381,0.2787518117620909,ham
5631,pre,0.003679,0.002495,1.4745489999999999,0.2486962678983543,ham
2869,red,0.005151,0.0035009999999999998,1.471294,0.2467352150443861,ham
3294,connect,0.000589,0.00040199999999999996,1.465174,0.24305654764501836,ham
1413,msg,0.002355,0.00161,1.462733,0.2415923828413712,ham
3283,super,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
3965,TALK,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
8164,LET,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
6518,months,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
3946,personal,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
3443,random,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
363,questions,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
4620,works,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
2238,itc,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
5417,WELL,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
609,owed,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
1155,Dis,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
1926,Give,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
3474,surprise,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
7065,Valentines,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
1651,prove,0.000294,0.00020099999999999998,1.462687,0.24156480801660096,ham
1593,sen,0.010449,0.007243,1.442634,0.22960409267018586,ham
4231,answer,0.00103,0.000724,1.422652,0.21780614151676425,ham
323,one,0.020015,0.014163999999999998,1.41309,0.21220347523471764,ham
8236,photo,0.000442,0.000322,1.372671,0.18883348825502416,ham
4153,heard,0.000442,0.000322,1.372671,0.18883348825502416,ham
5862,cine,0.000442,0.000322,1.372671,0.18883348825502416,ham
3922,find,0.002649,0.0019309999999999998,1.371828,0.18835152192507507,ham
5100,hor,0.001325,0.0009660000000000001,1.371636,0.18824178168476785,ham
2440,mate,0.000883,0.000644,1.371118,0.1879457698902554,ham
6346,hat,0.004268,0.003179,1.3425610000000001,0.17175923553107333,ham
1682,end,0.014863999999999999,0.011106,1.338376,0.1694091449377026,ham
6984,ate,0.014421999999999999,0.010784,1.337352,0.16883498154421211,ham
4685,ths,0.000589,0.000443,1.3295709999999998,0.16448326785086084,ham
5997,trip,0.000736,0.000563,1.307282,0.15212746693867066,ham
7162,sec,0.001472,0.001127,1.306122,0.15148892055145466,ham
7415,anna,0.0016190000000000002,0.001247,1.298316,0.14720359938175268,ham
6851,reg,0.00103,0.000805,1.279503,0.1369596753464337,ham
686,age,0.0047090000000000005,0.003782,1.245108,0.11854302666085845,ham
4833,crazy,0.000294,0.000241,1.219917,0.1053157803414466,ham
1821,eye,0.000294,0.000241,1.219917,0.1053157803414466,ham
109,lover,0.000294,0.000241,1.219917,0.1053157803414466,ham
7658,Boo,0.000294,0.000241,1.219917,0.1053157803414466,ham
5320,Congrats,0.000294,0.000241,1.219917,0.1053157803414466,ham
1406,cheap,0.000294,0.000241,1.219917,0.1053157803414466,ham
2430,caller,0.000294,0.000241,1.219917,0.1053157803414466,ham
361,aight,0.000294,0.000241,1.219917,0.1053157803414466,ham
5232,mark,0.000294,0.000241,1.219917,0.1053157803414466,ham
630,learn,0.000294,0.000241,1.219917,0.1053157803414466,ham
4259,respond,0.000294,0.000241,1.219917,0.1053157803414466,ham
6982,years,0.000589,0.00048300000000000003,1.219462,0.10507893292860536,ham
5650,Speak,0.000589,0.00048300000000000003,1.219462,0.10507893292860536,ham
452,takes,0.000589,0.00048300000000000003,1.219462,0.10507893292860536,ham
2615,vai,0.000589,0.00048300000000000003,1.219462,0.10507893292860536,ham
7192,calling,0.000589,0.00048300000000000003,1.219462,0.10507893292860536,ham
7934,fix,0.000589,0.00048300000000000003,1.219462,0.10507893292860536,ham
3161,poo,0.000736,0.000604,1.218543,0.1046007780851926,ham
1645,wid,0.000736,0.000604,1.218543,0.1046007780851926,ham
5640,perf,0.000147,0.000121,1.214876,0.10269584046411542,ham
5278,simple,0.000147,0.000121,1.214876,0.10269584046411542,ham
8221,quote,0.000147,0.000121,1.214876,0.10269584046411542,ham
5397,Boy,0.000147,0.000121,1.214876,0.10269584046411542,ham
4568,double,0.000147,0.000121,1.214876,0.10269584046411542,ham
2077,credited,0.000147,0.000121,1.214876,0.10269584046411542,ham
3045,weddin,0.000147,0.000121,1.214876,0.10269584046411542,ham
8017,hands,0.000147,0.000121,1.214876,0.10269584046411542,ham
1102,season,0.000147,0.000121,1.214876,0.10269584046411542,ham
3460,station,0.000147,0.000121,1.214876,0.10269584046411542,ham
2913,smart,0.000147,0.000121,1.214876,0.10269584046411542,ham
3516,bird,0.000147,0.000121,1.214876,0.10269584046411542,ham
3662,market,0.000147,0.000121,1.214876,0.10269584046411542,ham
6026,lies,0.000147,0.000121,1.214876,0.10269584046411542,ham
2301,whos,0.000147,0.000121,1.214876,0.10269584046411542,ham
3739,faster,0.000147,0.000121,1.214876,0.10269584046411542,ham
3600,HIT,0.000147,0.000121,1.214876,0.10269584046411542,ham
7432,tons,0.000147,0.000121,1.214876,0.10269584046411542,ham
6413,Baby,0.000147,0.000121,1.214876,0.10269584046411542,ham
1263,selling,0.000147,0.000121,1.214876,0.10269584046411542,ham
6390,radio,0.000147,0.000121,1.214876,0.10269584046411542,ham
6905,married,0.000147,0.000121,1.214876,0.10269584046411542,ham
5977,bringing,0.000147,0.000121,1.214876,0.10269584046411542,ham
3679,birds,0.000147,0.000121,1.214876,0.10269584046411542,ham
2474,high,0.000147,0.000121,1.214876,0.10269584046411542,ham
4988,afraid,0.000147,0.000121,1.214876,0.10269584046411542,ham
1660,meal,0.000147,0.000121,1.214876,0.10269584046411542,ham
4364,KING,0.000147,0.000121,1.214876,0.10269584046411542,ham
7467,Super,0.000147,0.000121,1.214876,0.10269584046411542,ham
7932,hrs,0.000147,0.000121,1.214876,0.10269584046411542,ham
2114,oil,0.000147,0.000121,1.214876,0.10269584046411542,ham
4746,Police,0.000147,0.000121,1.214876,0.10269584046411542,ham
5342,kip,0.000147,0.000121,1.214876,0.10269584046411542,ham
3358,released,0.000147,0.000121,1.214876,0.10269584046411542,ham
